Date,GCB Profit from Dollar,GCB Profit from Euro,GCB Profit from Pound,CAL Profit from Dollar,CAL Profit from Euro,CAL Profit from Pound,Access Profit from Dollar,Access Profit from Euro,Access Profit from Pound,SCB Profit from Dollar,SCB Profit from Euro,SCB Profit from Pound,SOGEGH Profit from Dollar,SOGEGH Profit from Euro,SOGEGH Profit from Pound
2020-10-01,1470.9734800618653,105.24471097323384,3144.7161661566083,30.3415453265713,2.1708665803016167,64.86558009912547,0.0,0.0,0.0,36.045892275019064,2.578999258434729,77.06060081791868,7.065743190395495,0.5055373940888409,15.105477520786561
2020-11-01,54.356125775575194,310.63472797117527,876.0054592580564,1.4181252287305242,8.104310937732675,22.854561920189997,0.0,0.0,0.0,425.01458015559643,2428.875984199407,6849.551677354316,30.143918771686746,172.2666557636765,485.80057961552836
2020-12-01,721.405733930371,14032.482178595088,8706.841584731712,5.187381827731444,100.90277859953252,62.607919079740846,0.0,0.0,0.0,6.956249037115317,135.3100426737271,83.95685748174466,0.7285784313725984,14.172002484986532,8.793410816756573
2021-01-01,1844.8793748920305,1492.4496559816823,5732.4946141682785,197.05455313848876,159.4109642308583,612.2970314142262,17.13479063434045,13.861509178092568,53.242014823872275,206.48953231484194,167.04356700022188,641.6138355637657,11.134533377615217,9.007488909626366,34.59773765544517
2021-02-01,-62.127881804605245,-647.196182474875,1775.8014963968508,-17.21991240278983,-179.38260964195993,492.1968257161824,-0.0,-0.0,0.0,-3.2914692525340934,-34.28776699120606,94.08007893101878,-0.42537313914730485,-4.431180716080405,12.158442153242977
2021-03-01,-440.5406396873684,-1805.5654813399356,-490.37058650223923,-257.58274858879963,-1055.708548865429,-286.71816427194017,-0.0,-0.0,-0.0,-51.72143291359145,-211.98142804825457,-57.571690572231404,-8.49341293964402,-34.81043935803525,-9.454110493811877
2021-04-01,145.2555811610608,1971.9229695052832,-114.35560778680271,279.80579235267624,3798.5147595057033,-220.28318079757102,0.0,0.0,-0.0,4.711343596682534,63.95903400936196,-3.7091074655073006,2.7859354779571426,37.82057884889088,-2.193288149688052
2021-05-01,181.29691709708908,6233.011029617324,7910.621954014262,172.54527059921796,5932.128311797417,7528.7568455041355,0.004132799958121022,0.14208618731434539,0.1803285935786401,9.613225902142789,330.5039271361169,419.4588473319954,36.81598393767007,1265.738202414233,1606.4108284864233
2021-06-01,265.9403326461181,-453.50338349066374,-163.92404534445274,417.57186125442286,-712.0779689381161,-257.3888211605826,1.7053098843597805,-2.9080350271138973,-1.0511429087445587,99.84738527026248,-170.2679943362132,-61.545336684027276,27.58932352746217,-47.047589372507694,-17.005895555363406
2021-07-01,1343.6254141505967,-3083.858111879951,-2208.892962556206,178.28580052151895,-409.1974641004173,-293.0982444572481,13.023354154787384,-29.890902576828655,-21.41013041166151,123.83512563103922,-284.2235288876056,-203.58243796437105,40.89922394131088,-93.87095703361682,-67.23749564910072
2021-08-01,1406.255002904168,365.86771222264264,1049.6108511560883,771.8786909141226,200.82096787207195,576.1204390999278,0.16731688563131025,0.04353111351477745,0.12488319570603032,426.1487165260699,110.87182314730848,318.0719827828298,18.877280044253975,4.9113334697576265,14.089761767134853
2021-09-01,487.6060328710867,544.6481352076254,146.59579951961726,945.0516579019966,1055.6075775364309,284.12405515522073,6.483550734587622,7.2420224096176655,1.9492402464063798,96.62156940821428,107.92474672463905,29.048689440604456,22.36556473980581,24.98197788217514,6.724071532573542
2021-10-01,682.1753887049574,-1916.221333565327,136.83469170467967,760.3068917685173,-2135.691656700469,152.5067612503451,9.714199122747342,-27.2870524292117,1.9485303400382592,87.404814010447,-245.51892671045434,17.53216398106839,25.48593417190115,-71.58964039841747,5.112116331019011
2021-11-01,850.0305829062917,-2374.989783112757,-2671.548481278181,421.25472219935875,-1176.9878418854175,-1323.9552034412209,8.14960802319047,-22.770046373243094,-25.6132818926671,18.530928801196694,-51.775509563382236,-58.24058062269597,36.90200652702403,-103.1043944070705,-115.9787676771822
2021-12-01,343.51001288979256,-134.2875015324384,-204.15204587486033,128.1705531742004,-50.10539055615797,-76.17326910298956,14.804744032503843,-5.787581183521578,-8.798633720930178,1121.677300787204,-438.4944735124458,-666.6260288621222,313.18093605891386,-122.43103214704458,-186.12711835548058
2022-01-01,446.92689185961757,502.40894293406734,1245.9631564748197,206.29196277051594,231.90129938272713,575.1101349472464,5.457412248398242,6.1349020808853565,15.214422571229958,782.2525876422891,879.3623807901189,2180.799412637555,19.708355622256676,22.154974998140922,54.94385195274474
2022-02-01,4162.34687917943,4320.099840004118,3993.652426831566,8489.522910030963,8811.275857087223,8145.453696298193,432.581467048783,448.9763061157004,415.0495083250506,1159.663405264211,1203.6146522531537,1112.6637705058818,148.00102888326927,153.61026837943515,142.002741561453
2022-03-01,2279.1818365172726,1681.463967881057,1700.4417187737952,16263.030349743964,11998.033286995837,12133.448431936662,6083.7214118046195,4488.2589799010175,4538.915468823581,6885.874170642232,5080.046321793344,5137.381986107373,2117.349744477385,1562.072514662173,1579.7027604634015
2022-04-01,1280.1841014574607,-1533.0336312358477,-1380.8545359639804,700.4141374639889,-838.7531350396348,-755.4929307974897,16.655722931952027,-19.945399554766347,-17.965486787534115,113.86542693535793,-136.35502013202614,-122.81951564166401,69.85038336195271,-83.64655265338699,-75.34324054982837
2022-05-01,314.79377553813686,-2983.7950951212288,-5745.997573604352,74.4777020091917,-705.942173002097,-1359.4572964502534,0.06978769174528292,-0.6614875785692923,-1.2738495440398676,9.486454944251044,-89.91803501945547,-173.15827480575385,1.5918364453129714,-15.08833448069444,-29.056128370731397
2022-06-01,275.0016200392917,214.8667299575847,-33.42640863719926,720.3852582991833,562.8578651219578,-87.56272787295708,3.0028598259893236,2.3462213467656694,-0.3649971938689191,36.400299691271265,28.440608324496623,-4.424451360770555,28.798171204041427,22.50084517497375,-3.5004137013184726
2022-07-01,663.1789926016532,-217.4877420172165,31.499358521986316,99.97408911386707,-32.78622987785625,4.748521456556851,195.5749012627233,-64.13825550173755,9.289323096030225,138.43946709684505,-45.40084568547973,6.575531577936443,50.75210268676609,-16.644013666157775,2.410599093321046
2022-08-01,3139.616268874816,2905.549874207984,3056.061048239782,4543.882437949881,4205.124421377994,4422.955207636279,2392.998449748334,2214.594316374211,2329.3131148778807,2103.072521783838,1946.2831052628053,2047.1030422295416,4210.4384177085,3896.539502681874,4098.385198195806
2022-09-01,12422.342138655858,8788.12490530768,3611.3078865925827,5067.136020350416,3584.7204787938254,1473.070703453417,123.828200873579,87.60165224319694,35.998184030512704,4824.2673591105295,3412.904237803386,1402.466182828236,5291.228850920724,3743.2538506374144,1538.2168890385915
2022-10-01,2709.2492124439827,2654.588005953069,2721.232459866506,1878.051158978874,1840.1600186105654,1886.357944344661,29.801464660691433,29.200196971448392,29.933279158576067,192.18244808738802,188.3050179748006,193.03248794902922,1531.7526022247123,1500.8483041266904,1538.5276786326867
2022-11-01,1439.4165234340157,1804.2770227573653,1818.3182528665047,228.2182937315865,286.066622724627,288.29284809110777,285.2664712691746,357.5752612913785,360.35798060875635,151.43170912143705,189.816324070571,191.29351113837103,1555.604007733431,1949.9154844816285,1965.0901010541652
2022-12-01,-13318.677633247915,-11723.745893755056,-11642.448915399289,-1864.7862224531477,-1641.4752590482756,-1630.0926361378404,-110.76833476937199,-97.50365957268288,-96.82753156942148,-1437.1550378964278,-1265.053553978005,-1256.2811844359953,-4127.2498215849455,-3633.0054289712625,-3607.812767308168
2023-01-01,-738.034915875917,439.2187522999564,-504.1666907682656,-92.92822361904274,55.30337054984198,-63.48116325280075,-0.7220842197574481,0.42972618670886237,-0.4932704452052023,-11.758230066668764,6.9975485279159395,-8.032286568676357,-2.07409228477186,1.2343321513336394,-1.4168547057429832
2023-02-01,425.110929031021,387.22550113962484,363.1546263207771,547.0297815649787,498.2790769167482,467.30484291094257,407.1892265566028,370.9009614771185,347.84485957362637,77.82504655781379,70.88936227364087,66.48270785585373,15.619283565099803,14.227309845276483,13.342905813809747
2023-03-01,1929.9034498766441,1994.8973846166866,2619.626751898638,82.89786866968556,85.68964494572182,112.52452782359076,1.4373004602525805,1.4857048570225122,1.9509736284654804,59.652237328325526,61.661163536661256,80.97119922029071,49.219061762214885,50.87662680172191,66.80933748467612
2023-04-01,-906.4608014817285,2561.4856496695274,2711.97858355296,-2.7621937098237934,7.805433547435861,8.264019991180858,-13.801366217540975,39.00003337626685,41.291371391415765,-20.035460461230674,56.61639683930452,59.94273507873792,-7.397206620664429,20.903097602786175,22.131200710020405
2023-05-01,-77.77988867124807,-367.77607260977777,-19.93228014234993,-18.907074141207715,-89.40060973326771,-4.845225480427333,-0.26948699020611433,-1.274247990972909,-0.06906014234875854,-20.722780909224113,-97.98603606338938,-5.310527971530563,-17.155292471861102,-81.11744819333285,-4.396304768683534
2023-06-01,10429.91612081096,8089.81436014378,31885.383794029338,158.49482915566696,122.93423360842472,484.5358676388486,21.24973284960344,16.482049516480156,64.96273599729737,285.1157264181953,221.14591058680543,871.6296715386019,12.465381761213262,9.668593995240736,38.10802282506507
2023-07-01,277.9851446666255,3567.3220542483245,3510.1400576265887,37.40134994719826,479.96327532288564,472.2697567757205,16.30598330602174,209.25108762029475,205.89692031960243,5.7292786408834235,73.52256925479904,72.34404731514334,1.0529905750392692,13.512795821366756,13.296193946554975
2023-08-01,340.21327746226945,-10870.133577629442,-11074.555797193334,1.2057365133611713,-38.5244134427254,-39.24889820154806,6.668573799309018,-213.0671927664788,-217.0741047469542,44.70211413924608,-1428.2745092155676,-1455.1344409022624,2.218816856935037,-70.89328141184792,-72.22649059781433
2023-09-01,1829.0369149192516,-5622.071869380972,-6839.25922967155,22.186205644795198,-68.19569448078148,-82.96016908672152,50.53577944142664,-155.33627652749104,-188.96682355297443,50.98253850417081,-156.70951920977768,-190.63737542559608,16.857682717642337,-51.816944216235726,-63.03539375125184
2023-10-01,1368.6752831761926,757.3010807500166,357.79241712754475,359.2277453244605,198.76413574028493,93.90756513162734,85.12071482161042,47.09810290358052,22.251842111864754,167.24221033815618,92.5367091763306,43.71964294100508,121.0522201231134,66.97934729535217,31.644880980092022
2023-11-01,2225.989266139698,5117.520669640048,4744.954164617828,103.33220530373845,237.5594098880906,220.26457420677772,141.45658641071296,325.20687131117387,301.531112037272,93.10796328316574,214.05400909052923,198.47041711288074,16.05660761861068,36.91393423250372,34.226520472709105
2023-12-01,529.0600021767336,1048.836980399723,1624.1734866661495,706.8472436568095,1401.2919623306163,2169.966634308015,73.8084874954539,146.3219121349162,226.5863758133824,289.88841714894124,574.6903769787981,889.9351288847681,473.17691325782897,938.0513417274318,1452.616704823526
